(stop - start) * cost.,(Stop - Start) * Kosten.
$,$
A brief description of the box,Eine kurze Beschreibung der Box
About,Über
Accept,Akzeptieren
Accept Bribe?,Bestechung annehmen?
Accept this bribe?,Diese Bestechung annehmen?
Accepted,Akzeptiert
Accepted / In Jail,Akzeptiert / Im Gefängnis
Access,Zugriff
Account Locked!,Konto gesperrt!
Account Password,Konto Passwort
Active Bots,Aktive Bots
Add,Hinzufügen
Add,Hinzufügen
add,hinzufügen
Add a Category for Boxes.,Fügen Sie eine Kategorie für Boxen hinzu.
Add Flags,Flaggen hinzufügen
Add Hint,Hinweis hinzufügen
Add IP address,IP-Adresse hinzufügen
Add IP Address,IP-Adresse hinzufügen
add some,hinzufügen einiger
Add Source Code,Quellcode hinzufügen
Add Source Code to Market,Quellcode zum Markt hinzufügen
Add to Market,Zum Markt hinzufügen
Address,Adresse
Admin,Administrator
Admin Home,Admin-Startseite
Admin Message,Admin-Nachricht
Admin Notes,Admin-Hinweise
Administrator Panel,Administrator Panel
Admins,Admins
All Notifications,Alle Benachrichtigungen
"Allows your team access to the Source Code Black Market where you can purchase leaked source code for certain target boxes.","Erlaubt ihrem Team Zugriff auf den Quellcode-Schwarzmarkt, welcher es ihnen erlaubt durchgesickerte Quellcodes für bestimmtes Ziele zu kaufen."
Allows your team to upgrade their password hashes to more secure algorithms such as SHA1, and SHA256.,Erlaubt ihrem Team ihre Passwort-Hashes auf einen sichereren Algorithmus wie z.B. SHA1 und SHA256 zu aktualiseren.
and logos in export.,und Logos im Export.
and so on,und so weiter
Apply penalty on attempt,Bestrafung beim Versuch
Are you a Cylon?,Bist du ein Zylon?
Are You Elite,Bist du Elite?
Are you sure you want to buy this code?,Möchten Sie diesen Code wirklich kaufen?
Are you sure you want to delete this box?,Möchten Sie diese Box wirklich löschen?
Are you sure you want to delete this category?,Möchten Sie diese Kategorie wirklich löschen?
Are you sure you want to delete this corporation?,Möchten Sie diese Firma wirklich löschen?
Are you sure you want to delete this file?,Möchten Sie diese Datei wirklich löschen?
Are you sure you want to delete this flag?,Möchten Sie diese Flagge wirklich löschen?
Are you sure you want to delete this game level?,"Sind Sie sicher, dass Sie diese Spielstufe löschen möchten?"
Are you sure you want to delete this hint?,Möchten Sie diesen Hinweis wirklich löschen?
Are you sure you want to delete this IP address?,Möchten Sie diese IP-Adresse wirklich löschen?
Are you sure you want to delete this source code?,Möchten Sie diesen Quellcode wirklich löschen?
Are you sure you want to delete this user?,Möchten Sie diesen Benutzer wirklich löschen?
Are you sure you want to delete?,"Sind Sie sicher, dass Sie löschen möchten?"
Arrest Player,Spieler verhaften
attempt,Versuch
attempt and continue until the,versuchen und fortfahren bis zum
Attempts,Versuche
Authenticate,Authentifizieren
Authentication Failure,Authentifizierungsfehler
Authentication Required,Authentifizierung erforderlich
Automatic Ban,Automatisches Verbot
Available,Verfügbar
Avatar,Benutzerbild
Backup/Restore,Backup wiederherstellen
Ban IP Address,IP-Adresse sperren
Bank Account,Bankkonto
Bank Account Balance,Kontostand
Bank Hash Algorithm,Bank-Hash-Algorithmus
Bank Password,Bankkennwort
Bank Password Hash,Bankwachtwoord Hash
Bank Password Length,Länge des Bankkennworts
Banking System,Bankensystem
Banned IPs,Gebannte IPs
BEGIN SECURE COMMUNIQUE,BEGINN SICHERER KOMMUNIKATION
Black Market,Schwarzmarkt
Bonus reward for those that complete the level.,"Bonusbelohnung für diejenigen, die das Level abschließen."
Bot,Bot
Bot added,Bot fügte hinzu
Bot Reward,Bot Belohnung
Botnet,Botnet
Botnet Command & Control,Botnet Command & Control
Botnet Monitor,Botnet-Monitor
Botnet Scored,Botnet erzielt
Botnets,Botnetze
Bots,Bots
Box,Box
Box Difficulty,Box-Schwierigkeit
Box Hints,Box Hinweise
Box Hints Taken,Genommene Box Hinweise
Box Name,Name der Box
Boxes,Boxen
Bribe,Bestechung
Bribe Amount,Bestechungsgeld
Bribe History,Bestechungsgeld Historie
Bribe Pending,Bestechung ausstehend
Bribe Price,Bestechungspreis
Bribes in Progress,Laufende Bestechungen
Buy,Kaufen
Buy Source Code,Quellcode kaufen
Buy Upgrade,Upgrade kaufen
bytes,Bytes
Capture Message,Eroberungsnachricht
Capture Rate,Eroberungsrate
Captures,Eroberungen
Case-Sensitive,Groß- und Kleinschreibung beachten
Cash Stolen,Gestohlenes Bargeld
Categories,Kategorien
Category,Kategorie
Category box belongs too?,"Kategorie, der die Box auch angehört?"
Category Name,Name der Kategorie
Change,Ändern
Change Avatar,Avatar ändern
Characters,Zeichen
Charts,Diagramme
Chat,Chatten
Checksum,Prüfsumme
Choose,Auswählen
Choose a name for your new team!,Wählen Sie einen Namen für Ihr neues Team!
Choose Avatar,Wähle Avatar
Classic,Klassisch
Clear,klar
Clear all notifications and game history,Lösche alle Benachrichtigungen und den Spielverlauf
Clear all team / player flag captures,Lösche alle Team- / Spieler-Flaggeneroberungen
Clear all team pastebin and file shares,Deaktivieren Sie alle Team-Pastebin- und Dateifreigaben
Clear market items or source code purchases,Markteinzelteile oder Quellcodeeinkäufe löschen
Click here to login,"Klicken Sie hier, um sich einzuloggen"
Close,Schließen
Command & Control,Befehl & Kontrolle
Complete,Abschließen
Complete Bribe,Bestechung abschließen
Complete this bribe?,Diese Bestechung abschließen?
Completed,Abgeschlossen
Completed Bribes,Abgeschlossene Bestechungen
Completion Message,Abschlussnachricht
completion of Level,Abschluss des Levels
Completion Reward,Abschlussbelohnung
configuration,Konfiguration
Configuration,Konfiguration
Confirm,Bestätigen
Confirm Account Password,Bestätigen Sie das Konto-Passwort
Confirm New Password,Bestätigen Sie das neue Passwort
Confirm Password,Passwort bestätigen
Content,Inhalt
Content Missing,Inhalt fehlt
Corporation,Konzern
Corporation box belongs too?,"Konzern, zu dem die Box auch gehört?"
Corporation Name,Konzernname
Corporations,Konzerne
Cost,Kosten
Cost to open this level and see flags,"Kosten, um dieses Level zu öffnen und Flaggen zu sehen"
Cracked by,Geknackt von
Create,Erstellen
Create Box,Box erstellen
Create Category,Kategorie erstellen
Create Corporation,Konzern erstellen
Create Datetime Flag,Datum / Uhrzeit-Flagge erstellen
Create File Flag,Datei-Flagge erstellen
Create Flag,Flagge erstellen
Create Game Level,Spiellevel erstellen
Create Hint,Hinweis erstellen
Create Message,Nachricht erstellen
Create Multiple Choice Flag,Multiple-Choice-Flagge erstellen
Create New Paste,Neuen Paste erstellen
Create Notification,Benachrichtigung erstellen
Create Regex Flag,Regex-Flagge erstellen
Create Static Flag,Statische Flagge erstellen
Create Team,Team erstellen
Created,Erstellt
Current algorithm,Aktueller Algorithmus
Current Bank Account Password,Aktuelles Bankkonto-Passwort
Current Bank Password,Aktuelles Bankkennwort
Current Level,Aktuelles Level
Current Level,Aktuelles Level
CyberChef,CyberChef
Data Points,Datenpunkte
Date,Datum
Datetime Flag,Datum / Uhrzeit-Flagge
Datetime Token,Datum / Uhrzeit-Token
DEBUG,DEBUGGEN
Decline,Ablehnen
Decline Bribe?,Bestechung ablehnen?
Decline this bribe?,Diese Bestechung ablehnen?
Declined,Abgelehnt
Decrease All Captures,Verlaag alle vastleggingen
Decrease flag reward by this percent per capture.,Verringere die Flaggenbelohnung um diesen Prozentsatz pro Eroberung.
Decrease flag until it reaches this minimum value.,Vlag verkleinen totdat deze minimumwaarde is bereikt.
Decrease Future Captures,Verlaag toekomstige vastleggingen
Decreases the flag value for future captures - this method rewards speed of capture.,Verlaagt de vlagwaarde voor toekomstige opnamen - deze methode beloont de snelheid van opname.
Decreases the flag value for past and future team captures - this method rewards difficulty.,Verlaagt de vlagwaarde voor het vastleggen van teamleden in het verleden en de toekomst - deze methode beloont moeilijkheid.
deduct on & after,Abzug bei & nach
defaults to,Standardeinstellung ist
Delete,Löschen
Delete Box,Box löschen
Delete Category,Kategorie löschen
Delete Corporation,Konzern löschen
Delete File Upload,Datei-Upload löschen
Delete Flag,Flagge löschen
Delete Game Level,Spiellevel löschen
Delete Hint,Hinweis löschen
Delete IP Address,IP-Adresse löschen
Delete Player,Spieler löschen
Delete Source Code,Quellcode löschen
Delete Team,Team löschen
Delete User,Benutzer löschen
Dependent Flag,Abhängige Flagge
Description,Beschreibung
DESCRIPTION,BESCHREIBUNG
Details,Einzelheiten
Difficulty,Schwierigkeit
Difficulty Rating,Schwierigkeitsgrad
Disable,Deaktivieren
Disabling this option will skip the storyline and give the player an instant capture message.,"Wenn Sie diese Option deaktivieren, wird die Story übersprungen und der Spieler erhält eine sofortige Eroberungsnachricht."
Display Hints Taken,Genommene Hinweise anzeigen
Do not delete or modify community flags unless instructed. Do not attack other players unless outlined in the game goals.,"Community-Flaggen dürfen nur nach Anweisung gelöscht oder geändert werden. Andere Spieler dürfen nicht angegriffen werden, außer es ist in den Spielzielen angegeben."
Download,Herunterladen
Download File,Datei Herunterladen
Download the command line botnet monitor,Laden Sie den Kommandozeilen-Botnet-Monitor herunter
Dynamic Decay Type,Dynamisch vervaltype
Dynamic Scoring,Dynamisches Punkten
Each flag has a submit.  The player will choose the flag they intend to capture.,"Jede Flagge hat ein Submit. Der Spieler wählt die Flagge, die er erobern möchte."
"Each player will target challenges of varying difficulty and sophistication, attempting to collect flags and win glory.  Good luck!","Jeder Spieler visiert Herausforderungen unterschiedlicher Schwierigkeit und Rafinesse an und versucht, Flaggen zu sammeln und Ruhm zu erlangen. Viel Glück!"
Edit,Bearbeiten
Edit Access,Zugriff bearbeiten
Edit Account,Konto bearbeiten
Edit Box,Box bearbeiten
Edit Category,Kategorie bearbeiten
Edit Corporation,Konzern bearbeiten
Edit Flag,Flagge bearbeiten
Edit Flag,Flagge bearbeiten
Edit Game Level,Spiellevel bearbeiten
Edit Hint,Hinweis bearbeiten
Edit Level,Level bearbeiten
Edit Market Item,Markt-Gegenstand bearbeiten
Edit Player,Spieler bearbeiten
Edit Team,Team bearbeiten
Edit User,Benutzer bearbeiten
Email,Email
EMPTY,LEEREN
Enable,Aktivieren
"Enabling this feature will allow players to create their own teams during registration.  If this option is disabled, the admin must create teams for players to join.","Wenn Sie diese Funktion aktivieren, können die Spieler während der Registrierung ihre eigenen Teams erstellen. Wenn diese Option deaktiviert ist, muss der Administrator Teams erstellen, denen Spieler beitreten können."
Enabling this feature will allow players to share code (pastebin) and files in-game.  Disabling this feature will remove these options from the Tools Menu.,Durch Aktivieren dieser Funktion können Spieler Code (Pastebin) und Dateien im Spiel teilen. Durch Deaktivieren dieser Funktion werden diese Optionen aus dem Menü Extras entfernt.
"Enabling this feature will allow teams to purchase upgrades, such as the Federal Reserve, Source Code Market, or SWAT.","Wenn Sie diese Funktion aktivieren, können Teams Upgrades wie die Federal Reserve, den Source Code Market oder SWAT erwerben."
"Enabling this feature will allow the game to display flag or box capture messages that may be added. By default, the game follows the story line of Morris, an employer that assigns missions.","Durch Aktivieren dieser Funktion kann das Spiel Flaggen- oder Box-Capture-Meldungen anzeigen, die hinzugefügt werden können. Standardmäßig folgt das Spiel der Handlung von Morris, einem Arbeitgeber, der Missionen zuweist."
"Enabling this feature will apply a penalty for incorrect capture attempts.  The penalty is an instant deduction from the score, not a decrease in the flag value.","Durch Aktivieren dieser Funktion werden falsche Erfassungsversuche bestraft. Die Strafe ist ein sofortiger Abzug von der Punktzahl, keine Abnahme des Flaggenwerts."
"Enabling this feature will decrease the reward for a flag based on the number of captures.  If this option is disabled, the flag value remains consistent as other players capture it.","Durch Aktivieren dieser Funktion wird die Belohnung für ein Flag basierend auf der Anzahl der Erfassungen verringert. Wenn diese Option deaktiviert ist, bleibt der Flaggenwert konsistent, wenn andere Spieler ihn erfassen."
Enabling this feature will display the number of hints taken on the scoreboard by a team or player.  Useful when hints are free.  A lower hint count is used for sorting when scores or flags are equal.  Disabling this option will remove the hint count from the scoreboard.,"Wenn Sie diese Funktion aktivieren, wird die Anzahl der von einer Mannschaft oder einem Spieler auf der Anzeigetafel angezeigten Hinweise angezeigt. Nützlich, wenn Hinweise frei sind. Eine niedrigere Anzahl von Hinweisen wird zum Sortieren verwendet, wenn Punktzahlen oder Flags gleich sind. Wenn Sie diese Option deaktivieren, wird die Anzahl der Hinweise von der Anzeigetafel entfernt."
"Enabling this feature will display the player MVP scoreboard.  Any player that has contributed points to the team will be displayed.  If this option is disabled, the MVP Scoreboard will be hidden.","Wenn Sie diese Funktion aktivieren, wird die MVP-Anzeigetafel des Players angezeigt. Jeder Spieler, der Punkte für das Team beigesteuert hat, wird angezeigt. Wenn diese Option deaktiviert ist, wird die MVP-Anzeigetafel ausgeblendet."
Enabling this feature will require players to provide a valid registration token in order to create a new account.  Registration tokens are created in the admin interface.,"Wenn Sie diese Funktion aktivieren, müssen die Spieler einen gültigen Registrierungs-Token bereitstellen, um ein neues Konto zu erstellen. Registrierungstoken werden in der Administrationsoberfläche erstellt."
Enabling this feature will require players to provide an email address in order to create a new account.,"Wenn Sie diese Funktion aktivieren, müssen die Spieler eine E-Mail-Adresse angeben, um ein neues Konto zu erstellen."
Enabling this feature will send flag and level unlock notifications to all players in the game.  Disabling this option will limit those notifications to team members.,"Wenn Sie diese Funktion aktivieren, werden alle Spieler im Spiel über Flaggen- und Level-Unlock-Benachrichtigungen informiert. Durch Deaktivieren dieser Option werden diese Benachrichtigungen auf Teammitglieder beschränkt."
"Enabling this feature will set the game and scoreboard up for team competitive play.  If this option is disabled, the game is set up for individual competitive play.","Wenn Sie diese Funktion aktivieren, werden das Spiel und die Anzeigetafel für Teamwettbewerbe eingerichtet. Wenn diese Option deaktiviert ist, wird das Spiel für einzelne Pflichtspiele eingerichtet."
"Enabling this feature will set the game to use a money based scoring system.  If this option is disabled, the game uses a points based scoring system.","Wenn Sie diese Funktion aktivieren, verwendet das Spiel ein geldbasiertes Bewertungssystem. Wenn diese Option deaktiviert ist, verwendet das Spiel ein Punktesystem."
"Enabling this option will set the token to be case sensitive.  If this option is disabled, the answer token is case-insensitive.","Wenn Sie diese Option aktivieren, unterscheidet das Token zwischen Groß- und Kleinschreibung. Wenn diese Option deaktiviert ist, wird beim Antwort-Token nicht zwischen Groß- und Kleinschreibung unterschieden."
"Enabling this option will set the token to be case senstive.  If this option is disabled, the answer token is case-insenstive.","Durch Aktivieren dieser Option wird das Token auf Groß- und Kleinschreibung eingestellt. Wenn diese Option deaktiviert ist, wird beim Antwort-Token die Groß- und Kleinschreibung nicht berücksichtigt."
Enabling this setting activates the botnet features.  Teams can run their bot executables on boxes they pwn and are paid for each bot over time.,Durch Aktivieren dieser Einstellung werden die Botnet-Funktionen aktiviert. Teams können ihre Bot-Programme auf von ihnen selbst erstellten Boxen ausführen und werden für jeden Bot im Laufe der Zeit bezahlt.
END SECURE COMMUNIQUE,ENDE SICHERER KOMMUNIKATION
Enter a complex password of,Geben Sie ein komplexes Passwort ein mit
Enter a Matching Flag,Geben Sie eine passende Flagge ein
Enter Choice,Auswahl eingeben
Enter the same password as before,Geben Sie dasselbe Passwort wie zuvor ein
ERROR,ERROR
Expire,Verlopen
Export Game Objects,Spielobjekte exportieren
Export of gameplay settings does not include the entire server and database configuration.,Der Export der Gameplay-Einstellungen umfasst nicht die gesamte Server- und Datenbankkonfiguration.
Export XML,XML exportieren
Export XML,XML exportieren
Failed Attempts,Fehlgeschlagene Versuche
Failed Logins,Fehlgeschlagene Anmeldungen
Failure has a cost. Be careful as penalties are applied when incorrect answers are submitted.,"Misserfolg hat Kosten. Seien Sie vorsichtig, da Strafen verhängt werden, wenn falsche Antworten eingereicht werden."
Federal Reserve,Federal Reserve
Federal Reserve Bank,Federal Reserve Bank
File,Datei
File Description,Dateibeschreibung
File Flag,Datei-Flagge
File Name,Dateiname
File Share,Dateifreigabe
File Sharing,Datenaustausch
File Size,Dateigröße
First Login,Erstes Login
Flag,Flagge
Flag Capture,Flaggeneroberung
Flag Decrease Value,Flaggenwert verringern
Flag Details,Flaggendetails
Flag File,Flaggendatei
Flag Hints,Flaggenhinweise
Flag Minimum Value,Vlag Minimumwaarde
Flag Name,Flaggenname
Flag Penalty,Flaggenstrafe
Flag Penalty % Cost,%-Kosten der Flaggenstrafe
Flag Penalty Cost,Kosten der Flaggenstrafe
Flag Penalty Start,Flaggenstrafe Start
Flag Penalty Stop,Flaggenstrafe Stop
Flag Submission Type,Übermittlungstyp der Flagge
Flag Type,Flaggentyp
Flags,Flaggen
Flags / Boxes / Corp.,Flaggen / Boxen / Konzerne
Flags Captured,Eroberte Flaggen
Flags on,Flaggen auf
for,zum
Forbidden,verboten
"Gain access to the internal New York Federal Reserve banking system, allowing you to transfer funds to/from accounts.","Erhalte Zugriff auf das interne Banksystem der New York Federal Reserve, um Kapital zu/von ihrem Account zu transferieren."
"Gain access to the internal police computer system, allowing you to insert fraudlent arrest warrents for other players.","Erhalte Zugriff auf das interne Computersystem der Polizei, um betrügerische Haftbefehle für andere Spieler einzutragen."
Game,Spiel
Game Control,Spielsteuerung
Game Information,Spielinformationen
Game Level,Spiellevel
Game Levels,Spiellevels
Game Management,Spielverwaltung
Game Materials,Spielmaterialien
Game Metrics,Spielmetriken
Game Name,Spielname
Game Points,Spielpunkte
Game Progress,Spielfortschritt
Garbage File,Mülleimer
Get help with,Holen Sie sich Hilfe bei
Get your registration token from reception,Holen Sie sich Ihren Registrierungs-Token an der Rezeption
Glitch in the Matrix,Glitch in der Matrix
Global Notifications,Globale Benachrichtigungen
Handle,Identifikator
Hide scoreboard during countdown,Scorebord während des Countdowns verbergen
Hint,Hinweis
Hint not yet taken,Hinweis noch nicht genutzt
Hint Taken,Hinweis genutzt
Hints,Hinweise
Hints on,Hinweise auf
Hints Taken,Genutzte Hinweise
History,Historie
Home,Startseite
How should the next level unlock?,Wie soll das nächste Level freigeschaltet werden?
I accept the,Ich akzeptiere die 
"If the flag selection is left empty, the hint will be considered a Box Hint.","Wenn die Flaggen-Auswahl leer gelassen wird, wird der Hinweis berücksichtigt"
"If this option is disabled, there is no cost for submitting incorrect flags.","Wenn diese Option deaktiviert ist, fallen keine Kosten für die Übermittlung falscher Flaggen an."
If you have any questions or need help do not hestitate to ask one of the organizers., Wenn Sie Fragen oder Probleme haben zögern Sie nicht sich an einen der Organisatoren zu wenden.
Import File,Datei importieren
Import XML,XML importieren
Import XML,XML importieren
In Progress,In Bearbeitung
"In this case, the flag is a Date / Time string. This flag type will try to match on common datetime format variations and deal with differences like slashes, dashes, padding, 12hr, 24hr, etc.  It can handle a date, time, or a datetime.","In diesem Fall ist die Flagge eine Datums- / Uhrzeitzeichenfolge. Dieser Flaggentyp versucht, mit gängigen Datums- / Uhrzeit-Formatvariationen übereinzustimmen und behandelt Unterschiede wie Schrägstriche, Bindestriche, Auffüllungen, 12 Stunden, 24 Stunden usw. Er kann ein Datum, eine Uhrzeit oder eine Datums- / Uhrzeitangabe verarbeiten."
"In this case, the flag is a multiple choice question where the selected option is the token.","In diesem Fall ist die Flagge eine Multiple-Choice-Frage, bei der die ausgewählte Option das Token ist."
"In this case, the flag is a regular expression. The user must submit the a string which matches the pattern to capture the flag. Matches can be insensitive. Please be sure to test your regex, and ensure its not too broad.","In diesem Fall ist die Flagge ein regulärer Ausdruck. Der Benutzer muss eine Zeichenfolge übermitteln, die mit dem Muster übereinstimmt, um die Flagge zu erobern. Übereinstimmungen können unempfindlich sein. Bitte stellen Sie sicher, dass Sie Ihren regulären Ausdruck testen, und stellen Sie sicher, dass er nicht zu breit angelegt ist."
"In this case, the flag is a static string. The user must submit the exact token to capture the flag.  Whitespace at the beginning and end are stripped.","In diesem Fall ist die Flagge eine statische Zeichenfolge. Der Benutzer muss das genaue Token senden, um die Flagge zu erobern. Leerzeichen am Anfang und Ende werden entfernt."
Include gameplay settings (such as those under ,Das Einbeziehen von Gameplay-Einstellungen (z. B. beim Exportieren von Gameplay-Einstellungen) umfasst nicht die gesamte Server- und Datenbankkonfiguration.
Income,Einkommen
Incoming Transmission,Eingehende Übertragung
Incorrect,Falsch
Incorrect Penalty,Strafe für falsche Lösung
indicates use by another player,Zeigt die Verwendung durch einen anderen Spieler an
INFO,INFO
Information,Information
